date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2012-04-12,33.25,34.21,32.0,34.0,28.9511,654700.0,0.0,1.0
2012-04-13,34.0,37.45,33.91,37.0,31.5056,1685000.0,0.0,1.0
2012-04-16,37.0,37.0,35.99,36.55,31.1224,550200.0,0.0,1.0
2012-04-17,36.4,36.75,36.0,36.0,30.6541,179600.0,0.0,1.0
2012-04-18,36.0,36.44,34.5,36.0,30.6541,207100.0,0.0,1.0
2012-04-19,36.0,37.22,35.8,36.0,30.6541,598100.0,0.0,1.0
2012-04-20,36.1,37.0,36.1,36.32,30.9266,149700.0,0.0,1.0
2012-04-23,36.24,36.24,35.42,35.68,30.3816,95700.0,0.0,1.0
2012-04-24,36.0,36.0,34.68,34.75,29.5897,124500.0,0.0,1.0
2012-04-25,34.8,35.5,34.5,34.75,29.5897,266200.0,0.0,1.0
2012-04-26,34.61,34.99,34.44,34.95,29.76,183900.0,0.0,1.0
2012-04-27,35.25,35.25,33.97,34.11,29.0448,536000.0,0.0,1.0
2012-04-30,34.34,34.9,34.0,34.05,28.9937,4105700.0,0.0,1.0
2012-05-01,33.74,34.1,32.58,32.76,27.8952,6878600.0,0.0,1.0
2012-05-02,32.6,32.665,31.63,32.0,27.2481,11287600.0,0.0,1.0
2012-05-03,31.93,31.98,31.05,31.39,26.7287,11800000.0,0.0,1.0
2012-05-04,30.85,31.09,30.12,30.16,25.6813,10881000.0,0.0,1.0
2012-05-07,30.1,30.55,29.25,29.35,24.9916,12257200.0,0.0,1.0
2012-05-08,29.09,30.41,28.75,30.1,25.6302,14601300.0,0.0,1.0
2012-05-09,29.81,32.89,29.73,32.49,27.6653,13990000.0,0.0,1.0
2012-05-10,33.05,33.35,31.5199,32.48,27.6568,8862000.0,0.0,1.0
2012-05-11,31.73,32.15,31.4,31.83,27.1033,4460100.0,0.0,1.0
2012-05-14,31.19,31.58,30.765,31.32,26.6691,6398200.0,0.0,1.0
2012-05-15,31.35,32.32,31.06,31.67,26.9671,6362800.0,0.0,1.0
2012-05-16,31.46,32.39,31.25,32.1,27.3332,6118600.0,0.0,1.0
2012-05-17,31.89,32.0,31.2,31.26,26.618,5850500.0,0.0,1.0
2012-05-18,31.43,31.685,30.99,31.38,26.7201,7940800.0,0.0,1.0
2012-05-21,31.23,32.34,30.95,32.19,27.4099,5480100.0,0.0,1.0
2012-05-22,31.88,32.27,31.33,31.63,26.933,5415000.0,0.0,1.0
2012-05-23,31.35,31.49,30.88,31.41,26.7457,5268900.0,0.0,1.0
2012-05-24,31.42,31.44,30.75,31.13,26.5073,4210400.0,0.0,1.0
2012-05-25,31.01,31.41,30.83,31.3,26.652,3217900.0,0.0,1.0
2012-05-29,31.28,31.72,30.86,31.01,26.4051,3979600.0,0.0,1.0
2012-05-30,30.79,30.83,30.175,30.44,25.9197,6000600.0,0.0,1.0
2012-05-31,30.26,30.35,29.72,30.03,25.5706,8098000.0,0.0,1.0
2012-06-01,29.5,30.17,29.38,29.92,25.477,5701700.0,0.0,1.0
2012-06-04,29.3,30.19,29.25,29.53,25.1449,4844900.0,0.0,1.0
2012-06-05,29.37,30.1,29.3145,29.9,25.4599,4046500.0,0.0,1.0
2012-06-06,30.03,32.0,29.82,31.53,26.8479,8609400.0,0.0,1.0
2012-06-07,32.07,32.75,31.735,31.83,27.1033,7694300.0,0.0,1.0
2012-06-08,31.66,32.35,31.51,32.12,27.3503,4302100.0,0.0,1.0
2012-06-11,32.45,33.05,32.23,32.6,27.759,5999000.0,0.0,1.0
2012-06-12,32.56,33.7384,32.49,33.49,28.5168,6809900.0,0.0,1.0
2012-06-13,33.27,33.49,32.54,32.77,27.9037,2876200.0,0.0,1.0
2012-06-14,32.77,33.64,32.31,33.53,28.5509,4460000.0,0.0,1.0
2012-06-15,33.6,34.91,33.38,34.9,29.7174,9892400.0,0.0,1.0
2012-06-18,34.38,34.5,33.83,33.86,28.8319,4254400.0,0.0,1.0
2012-06-19,34.06,34.53,33.73,33.86,28.8319,4873500.0,0.0,1.0
2012-06-20,33.79,34.85,33.48,34.66,29.5131,4628400.0,0.0,1.0
2012-06-21,34.7,34.76,33.06,33.48,28.5083,3489900.0,0.0,1.0
2012-06-22,33.65,34.71,33.03,34.16,29.0873,4359500.0,0.0,1.0
2012-06-25,33.69,33.69,32.76,32.87,27.9889,3518600.0,0.0,1.0
2012-06-26,32.81,33.98,32.4,32.58,27.742,3274700.0,0.0,1.0
2012-06-27,32.61,33.4,31.42,31.89,27.1544,3615600.0,0.0,1.0
2012-06-28,31.54,32.4,31.29,32.31,27.512,3115900.0,0.0,1.0
2012-06-29,32.78,33.38,32.646,33.24,28.3039,4599500.0,0.0,1.0
2012-07-02,33.59,34.32,33.37,34.0,28.9511,3868500.0,0.0,1.0
2012-07-03,34.02,34.63,33.83,34.24,29.1554,3647400.0,0.0,1.0
2012-07-05,33.83,34.24,33.54,33.8,28.7808,2711300.0,0.0,1.0
2012-07-06,33.4,33.68,32.92,33.37,28.4146,1907800.0,0.0,1.0
2012-07-09,33.08,33.76,32.65,33.25,28.3125,2264600.0,0.0,1.0
2012-07-10,33.47,33.47,32.5,32.68,27.8271,2972900.0,0.0,1.0
2012-07-11,32.66,33.64,32.35,33.48,28.5083,2583000.0,0.0,1.0
2012-07-12,33.15,33.19,32.55,33.01,28.1081,3505600.0,0.0,1.0
2012-07-13,33.61,35.08,33.51,34.94,29.7515,4801300.0,0.0,1.0
2012-07-16,34.69,36.12,34.56,36.1,30.7392,4895700.0,0.0,1.0
2012-07-17,36.16,36.8,35.86,36.69,31.2416,3604100.0,0.0,1.0
2012-07-18,36.65,37.67,36.59,37.1,31.5907,2839200.0,0.0,1.0
2012-07-19,36.81,37.0,35.49,35.6,30.4838,3758600.0,0.2,1.0
2012-07-20,35.18,35.44,34.91,35.32,30.244,3290000.0,0.0,1.0
2012-07-23,34.79,35.28,34.5,35.02,29.9871,3245900.0,0.0,1.0
2012-07-24,35.25,35.42,34.6135,35.23,30.167,2351600.0,0.0,1.0
2012-07-25,35.6,35.89,34.87,35.4,30.3125,3551300.0,0.0,1.0
2012-07-26,35.76,36.06,35.5901,35.96,30.7921,2951300.0,0.0,1.0
2012-07-27,36.23,36.91,35.9,36.52,31.2716,6158600.0,0.0,1.0
2012-07-30,36.86,37.65,36.83,37.65,32.2392,2830300.0,0.0,1.0
2012-07-31,37.74,38.36,37.51,37.6,32.1964,6958400.0,0.0,1.0
2012-08-01,39.08,40.18,37.78,38.27,32.7701,6639700.0,0.0,1.0
2012-08-02,37.94,39.07,37.84,38.3,32.7958,4434800.0,0.0,1.0
2012-08-03,38.6,39.85,38.6,39.67,33.9689,4516000.0,0.0,1.0
2012-08-06,39.94,40.35,39.77,40.07,34.3114,3405100.0,0.0,1.0
2012-08-07,40.39,40.83,39.59,39.77,34.0545,4636800.0,0.0,1.0
2012-08-08,39.6,40.2,39.46,40.15,34.3799,4002600.0,0.0,1.0
2012-08-09,39.9,40.6,39.88,40.32,34.5255,2888200.0,0.0,1.0
2012-08-10,40.26,40.43,39.75,40.0,34.2515,2107700.0,0.0,1.0
2012-08-13,39.86,40.35,39.77,40.15,34.3799,2213500.0,0.0,1.0
2012-08-14,40.19,40.45,39.8,39.93,34.1915,2533900.0,0.0,1.0
2012-08-15,40.54,40.66,39.93,40.36,34.5597,4009400.0,0.0,1.0
2012-08-16,40.53,41.26,40.37,41.18,35.2619,3862100.0,0.0,1.0
2012-08-17,41.62,42.93,41.47,42.77,36.6234,5536300.0,0.0,1.0
2012-08-20,42.87,43.45,42.75,43.07,36.8802,3809500.0,0.0,1.0
2012-08-21,43.38,43.38,41.49,41.55,35.5787,4469400.0,0.0,1.0
2012-08-22,41.36,41.53,40.42,41.48,35.5188,4384500.0,0.0,1.0
2012-08-23,41.48,41.63,41.05,41.33,35.3903,1996300.0,0.0,1.0
2012-08-24,41.15,41.54,40.745,41.36,35.416,2562300.0,0.0,1.0
2012-08-27,41.43,42.39,40.97,41.07,35.1677,3779200.0,0.0,1.0
2012-08-28,40.9,42.47,40.9,41.96,35.9298,3770300.0,0.0,1.0
2012-08-29,41.9,42.39,41.65,41.98,35.9469,2674300.0,0.0,1.0
2012-08-30,41.79,42.7,41.62,42.48,36.375,2523800.0,0.0,1.0
2012-08-31,42.7,43.0,41.1,42.0,35.964,5791200.0,0.0,1.0
2012-09-04,42.07,42.45,41.48,42.41,36.3151,2620700.0,0.0,1.0
2012-09-05,42.49,42.58,41.43,41.74,35.7414,2881800.0,0.0,1.0
2012-09-06,42.16,43.74,42.16,43.42,37.1799,4222200.0,0.0,1.0
2012-09-07,43.48,44.31,43.36,44.26,37.8992,3458100.0,0.0,1.0
2012-09-10,43.93,44.85,43.93,44.54,38.139,4417300.0,0.0,1.0
2012-09-11,44.64,46.1,44.46,45.59,39.0381,6304700.0,0.0,1.0
2012-09-12,46.14,47.41,46.04,46.28,39.6289,5269800.0,0.0,1.0
2012-09-13,46.3,46.85,45.37,46.64,39.9372,5292000.0,0.0,1.0
2012-09-14,47.16,48.22,46.011,46.73,40.0143,6718600.0,0.0,1.0
2012-09-17,46.17,46.97,46.0,46.14,39.509,4833400.0,0.0,1.0
2012-09-18,45.53,45.78,44.44,45.52,38.9782,6108200.0,0.0,1.0
2012-09-19,45.53,46.6,45.51,45.57,39.021,3505400.0,0.0,1.0
2012-09-20,45.39,46.3099,45.17,45.78,39.2008,3233500.0,0.0,1.0
